title,url,platform,score,genre,editors_choice,release_year
Shadow Man,/games/shadow-man/ps-10884,PlayStation,4,Adventure,N,1999
Hybrid Heaven,/games/hybrid-heaven/n64-2138,Nintendo 64,7,RPG,N,1999
Outcast,/games/outcast/pc-3121,PC,8.5,Adventure,N,1999
AeroWings,/games/aerowings/dc-12028,Dreamcast,8,Flight,N,1999
Power Stone,/games/power-stone/dc-10637,Dreamcast,8.7,"Fighting, Action",N,1999
Monaco Grand Prix,/games/monaco-grand-prix/dc-10996,Dreamcast,7.6,Racing,N,1999
NFL Blitz 2000,/games/nfl-blitz-2000/dc-9981,Dreamcast,8.3,"Sports, Action",N,1999
AirForce Delta,/games/airforce-delta/dc-11956,Dreamcast,8.1,Action,N,1999
Frogger [1998],/games/frogger/gbc-10900,Game Boy Color,8,Action,N,1999
Centipede,/games/centipede/gbc-11592,Game Boy Color,4,Shooter,N,1999
Braveheart,/games/braveheart-805871/pc-11657,PC,4.2,Strategy,N,1999
Quest for Camelot,/games/quest-for-camelot-167811/gbc-10783,Game Boy Color,4,RPG,N,1999
Re-Volt,/games/re-volt/ps-10894,PlayStation,6.1,Racing,N,1999
Shadow Man,/games/shadow-man/n64-1945,Nintendo 64,9.1,Action,N,1999
Gulf War: Operation Desert Hammer,/games/gulf-war-operation-desert-hammer/pc-12819,PC,3.3,Action,N,1999
Curse You! Red Baron,/games/curse-you-red-baron/pc-12497,PC,4.1,Simulation,N,1999
Bomberman Fantasy Race,/games/bomberman-fantasy-race/ps-4035,PlayStation,6.8,Racing,N,1999
Superbike World Championship,/games/superbike-world-championship/pc-10203,PC,8.3,Racing,N,1999
Skydive!,/games/skydive/pc-12049,PC,2.2,Sports,N,1999
The New Tetris,/games/the-new-tetris/n64-10072,Nintendo 64,8.8,Puzzle,N,1999
NCAA Football 2000,/games/ncaa-football-2000/ps-11604,PlayStation,8.2,Sports,N,1999
Jagged Alliance 2,/games/jagged-alliance-2/pc-3557,PC,8.5,Strategy,Y,1999
"Warhammer 40,000: Rites of War",/games/warhammer-40k-rites-of-war/pc-11669,PC,6.1,Strategy,N,1999
PenPen TriIcelon,/games/penpen-triicelon-168274/dc-10371,Dreamcast,6.6,Racing,N,1999
Soul of the Samurai,/games/soul-of-the-samurai/ps-10391,PlayStation,7.9,Action,N,1999
Sonic Adventure,/games/sonic-adventure/dc-10140,Dreamcast,8.6,Platformer,N,1999
Flag to Flag,/games/flag-to-flag-1999/dc-10958,Dreamcast,8.2,Racing,N,1999
Tokyo Xtreme Racer,/games/tokyo-xtreme-racer/dc-11901,Dreamcast,8.8,Racing,N,1999
Hot Wheels: Turbo Racing,/games/hot-wheels-turbo-racing/ps-11638,PlayStation,6.8,Action,N,1999
Echo Night,/games/echo-night/ps-11507,PlayStation,8,Adventure,N,1999
Hydro Thunder,/games/hydro-rush/dc-10949,Dreamcast,8.7,Racing,N,1999
Ready 2 Rumble Boxing,/games/ready-2-rumble-boxing/dc-11165,Dreamcast,9.1,"Sports, Action",N,1999
Sled Storm,/games/ea-racing-pack-collectors-edition/ps-11637,PlayStation,8,Racing,Y,1999
NFL GameDay 2000,/games/nfl-gameday-2000/ps-12798,PlayStation,8.3,Sports,N,1999
NCAA GameBreaker 2000,/games/ncaa-gamebreaker-2000/ps-12806,PlayStation,8,Sports,N,1999
System Shock 2,/games/system-shock-2/pc-11087,PC,9,RPG,Y,1999
Madden NFL 2000,/games/madden-nfl-2000/ps-11600,PlayStation,8.6,Sports,N,1999
Re-Volt,/games/re-volt/pc-10647,PC,8.8,Racing,Y,1999
Chessmaster II,/games/chessmaster-ii/ps-11800,PlayStation,8,Board,N,1999
Command & Conquer: Tiberian Sun,/games/command-and-conquer-tiberian-sun/pc-3851,PC,8,Strategy,N,1999
Pac-Man: Special Color Edition,/games/pac-man/gbc-12904,Game Boy Color,8,Action,N,1999
Tiny Tank: Up Your Arsenal,/games/tiny-tank-up-your-arsenal/ps-3979,PlayStation,6.8,Action,N,1999
Pac-Man,/games/pac-man/ngpc-12293,NeoGeo Pocket Color,7,Action,N,1999
Jet Moto 3,/games/jet-moto-3/ps-11682,PlayStation,8.6,Racing,N,1999
Duke Nukem: Zero Hour,/games/duke-nukem-zero-hour/n64-1965,Nintendo 64,7.9,Action,N,1999
Drakan: Order of the Flame,/games/drakan-order-of-the-flame/pc-3832,PC,8.1,Adventure,N,1999
Rat Attack,/games/rat-attack/ps-4002,PlayStation,5.5,Action,N,1999
Re-Volt,/games/re-volt/n64-1934,Nintendo 64,4.8,Racing,N,1999
Legacy of Kain: Soul Reaver,/games/legacy-of-kain-soul-reaver/ps-3722,PlayStation,9.3,Adventure,Y,1999
Um Jammer Lammy,/games/um-jammer-lammy/ps-10862,PlayStation,8.6,"Music, Action",Y,1999
Chocobo Racing,/games/chocobo-collection/ps-11439,PlayStation,5.6,Racing,N,1999
NFL Blitz 2000,/games/nfl-blitz-2000/n64-10212,Nintendo 64,9.2,"Sports, Action",N,1999
Ken Griffey Jr.'s Slugfest,/games/ken-griffey-jrs-slugfest/gbc-12719,Game Boy Color,4,Sports,N,1999
Madden NFL 2000,/games/madden-nfl-2000/n64-11571,Nintendo 64,8.4,Sports,Y,1999
WWF Attitude,/games/wwf-attitude/n64-10375,Nintendo 64,8.7,Wrestling,N,1999
Dino Crisis,/games/dino-crisis/ps-11235,PlayStation,9.2,Adventure,Y,1999
Road Rash 64,/games/road-rash-64/n64-3966,Nintendo 64,7.8,Racing,N,1999
Asteroids [1999],/games/asteroids/gbc-12024,Game Boy Color,8,Action,N,1999
Duke Nukem,/games/duke-nukem/gbc-12274,Game Boy Color,9,Action,N,1999
G-Police: Weapons of Justice,/games/g-police-weapons-of-justice/ps-10600,PlayStation,8.5,Action,N,1999
Yars' Revenge [1999],/games/yars-revenge-1981/gbc-12717,Game Boy Color,7,Action,N,1999
Rats!,/games/rats-167808/gbc-10786,Game Boy Color,8,Puzzle,N,1999
Gallop Racer,/games/gallop-racer/ps-10631,PlayStation,8.5,Racing,N,1999
Championship Motocross Featuring Ricky Carmichael,/games/championship-motocross-featuring-ricky-carmichael/ps-10581,PlayStation,8.7,Racing,Y,1999
NHL 2000,/games/nhl-2000/pc-13036,PC,8.2,Sports,N,1999
Gex: Enter the Gecko,/games/gex-64-enter-the-gecko/gbc-10822,Game Boy Color,5,Action,N,1999
Battleship [1999],/games/battleship-1991/gbc-10771,Game Boy Color,7,Puzzle,N,1999
Disciples: Sacred Lands,/games/disciples-sacred-lands/pc-12718,PC,8.5,Strategy,N,1999
Monaco Grand Prix,/games/monaco-grand-prix/n64-5485,Nintendo 64,8.4,Racing,N,1999
Army Men: Sarge's Heroes,/games/army-men-gold/n64-1944,Nintendo 64,6,Action,N,1999
Vegas Games 2000,/games/vegas-games-2000/ps-11536,PlayStation,4,Strategy,N,1999
Silver,/games/silver/pc-11228,PC,7.1,RPG,N,1999
NHL FaceOff 2000,/games/nhl-faceoff-2000/ps-12003,PlayStation,6.8,Sports,N,1999
Marvel vs. Capcom: Clash of Super Heroes,/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967,Dreamcast,8.8,Fighting,Y,1999
Panzer General 3D Assault,/games/panzer-general-3d-assault/pc-13200,PC,7.6,Strategy,N,1999
Frogger,/games/frogger/gcom-13197,Game.Com,7,Action,N,1999
WCW Mayhem,/games/wcw-mayhem/n64-1911,Nintendo 64,8.5,Wrestling,N,1999
Las Vegas Cool Hand,/games/las-vegas-cool-hand/gbc-11630,Game Boy Color,4,Casino,N,1999
Prince of Persia 3D,/games/arabian-nights-prince-of-persia/pc-11696,PC,8.2,Action,N,1999
NFL 2K,/games/nfl-2k/dc-10960,Dreamcast,9.7,Sports,N,1999
Tom Clancy's Rainbow Six: Rogue Spear,/games/tom-clancys-counter-terrorism-classics-pack/pc-11641,PC,9.2,Action,Y,1999
WipEout 3,/games/wipeout-3/ps-11070,PlayStation,9.1,Racing,Y,1999
Pandora's Box,/games/pandoras-box/pc-11881,PC,7.6,Puzzle,N,1999
Omega Boost,/games/omega-boost/ps-11434,PlayStation,6.3,Action,N,1999
NFL Fever 2000,/games/microsoft-nfl-fever-2000/pc-11743,PC,8,Sports,N,1999
Hot Wheels: Turbo Racing,/games/hot-wheels-turbo-racing/n64-11639,Nintendo 64,7.7,Racing,N,1999
Quake II,/games/jake2/ps-10446,PlayStation,8.7,Shooter,N,1999
Thousand Arms,/games/thousand-arms-141887/ps-11806,PlayStation,8.5,RPG,N,1999
Demolition Racer,/games/demolition-racer/ps-11323,PlayStation,7.8,Racing,N,1999
WCW Mayhem,/games/wcw-mayhem/ps-11485,PlayStation,7.5,Wrestling,N,1999
Rage of Mages 2: Necromancer,/games/rage-of-mages-2-necromancer/pc-11336,PC,4,RPG,N,1999
BattleTanx: Global Assault,/games/battletanx-global-assault/n64-10980,Nintendo 64,8.2,Action,N,1999
Lexis,/games/lexis/lynx-13235,Lynx,5,Puzzle,N,1999
Puzzle Link,/games/puzzle-link/ngpc-12971,NeoGeo Pocket Color,9,Puzzle,N,1999
Puyo Pop,/games/puyo-pop/ngpc-12970,NeoGeo Pocket Color,9,Puzzle,N,1999
Fly!,/games/737-for-fly/pc-11649,PC,4.8,Simulation,N,1999
Antz,/games/antz/gbc-11890,Game Boy Color,5,Platformer,N,1999
Mario Golf [Game Boy Color],/games/mario-golf-gb/gbc-12206,Game Boy Color,10,"Sports, Action",Y,1999
Star Wars: Episode I: The Phantom Menace,/games/star-wars-episode-i-the-phantom-menace/ps-11410,PlayStation,6.2,Action,N,1999
Xena: Warrior Princess,/games/xena-warrior-princess/ps-11565,PlayStation,6.5,Action,N,1999
Expert Pool,/games/expert-pool/pc-10177,PC,8.3,Sports,N,1999
V-Rally Edition '99,/games/v-rally-edition-99/n64-9931,Nintendo 64,5.9,Racing,N,1999
NBA Inside Drive 2000,/games/nba-inside-drive-2000/pc-11741,PC,6.5,Sports,N,1999
Sinistar: Unleashed,/games/sinistar-unleashed/pc-12107,PC,7.5,Shooter,N,1999
Tonic Trouble,/games/tonic-trouble/n64-1967,Nintendo 64,5,Platformer,N,1999
Ponx,/games/ponx/lynx-11996,Lynx,6,Action,N,1999
Monopoly [1999],/games/monopoly-1999/gbc-10770,Game Boy Color,7,Board,N,1999
Spawn,/games/spawn/gbc-12920,Game Boy Color,3,Action,N,1999
Goemon's Great Adventure,/games/ganbare-goemon-2-kiteretsu-shogun-magginesu/n64-3758,Nintendo 64,8,Platformer,N,1999
Motocross Maniacs 2,/games/motocross-maniacs-2/gbc-12200,Game Boy Color,8,Racing,N,1999
The Chessmaster 7000,/games/the-chessmaster-7000/pc-13220,PC,8.1,Board,N,1999
Age of Empires II: The Age of Kings,/games/age-of-empires-ii/pc-11531,PC,8.8,Strategy,Y,1999
Jet Force Gemini,/games/jet-force-gemini/n64-3862,Nintendo 64,8.1,Shooter,Y,1999
Pocket Bowling,/games/pocket-bowling/gbc-13189,Game Boy Color,7,Sports,N,1999
Harley-Davidson: Race Across America,/games/harley-davidson-race-across-america/pc-13192,PC,4.8,Racing,N,1999
Cutthroats: Terror on the High Seas,/games/cutthroats-terror-on-the-high-seas/pc-8451,PC,6.2,Strategy,N,1999
10-Pin Bowling,/games/10-pin-bowling/gbc-13190,Game Boy Color,4,Sports,N,1999
NHL 2000,/games/nhl-2000/ps-11605,PlayStation,9.1,Sports,Y,1999
Driver,/games/driver/pc-3933,PC,8.9,"Racing, Action",Y,1999
Monster Rancher 2,/games/monster-rancher-2/ps-11227,PlayStation,8.8,Simulation,Y,1999
Final Fantasy Anthology,/games/final-fantasy-anthology/ps-11674,PlayStation,9,RPG,Y,1999
Destruction Derby 64,/games/destruction-derby/n64-1976,Nintendo 64,6.7,Racing,N,1999
Homeworld,/games/homeworld/pc-3786,PC,9.5,Strategy,Y,1999
Chase H.Q. Secret Police,/games/chase-hq-secret-police/gbc-12315,Game Boy Color,5,Action,N,1999
SEGA Bass Fishing,/games/sega-bass-fishing/dc-10957,Dreamcast,8.5,Hunting,N,1999
VMU Football,/games/vmu-football/dc-vmu-13181,Dreamcast VMU,3,Sports,N,1999
Virtua Fighter 3tb,/games/virtua-fighter-3/dc-9976,Dreamcast,8.7,Fighting,N,1999
FreeSpace 2,/games/freespace-2/pc-12033,PC,8.9,Action,Y,1999
Gauntlet Legends,/games/gauntlet-legends/n64-2192,Nintendo 64,7.7,Action,N,1999
Ted Nugent: Wild Hunting Adventure,/games/ted-nugent-wild-hunting-adventure-140602/pc-12841,PC,7.4,Sports,N,1999
Suzuki Alstare Racing,/games/suzuki-alstare-racing/dc-11926,Dreamcast,4,Racing,N,1999
Toy Story 2: Buzz Lightyear to the Rescue,/games/toy-story-2/n64-11970,Nintendo 64,5.9,Platformer,N,1999
Ready 2 Rumble Boxing,/games/ready-2-rumble-boxing/n64-11100,Nintendo 64,7.8,"Sports, Action",N,1999
Pharaoh,/games/pharaoh/pc-12061,PC,9,Strategy,Y,1999
Bassmasters Classic,/games/bassmasters-classic/gbc-12089,Game Boy Color,4,Hunting,N,1999
Omikron: The Nomad Soul,/games/omikron-the-nomad-soul/pc-10509,PC,8.5,Adventure,N,1999
Clock Tower 2: The Struggle Within,/games/clock-tower-2-the-struggle-within/ps-10438,PlayStation,4.8,Adventure,N,1999
Septerra Core: Legacy of the Creator,/games/septerra-core-legacy-of-the-creator/pc-3129,PC,8,RPG,N,1999
Pong: The Next Level,/games/pong-the-next-level/pc-13321,PC,7.4,Puzzle,N,1999
Resident Evil 3: Nemesis,/games/resident-evil-3-nemesis/ps-11482,PlayStation,9.4,"Action, Adventure",Y,1999
You Don't Know Jack! [1999],/games/you-dont-know-jack-2001-811114/ps-10529,PlayStation,8.2,Trivia,Y,1999
LEGO Racers,/games/lego-racers/n64-1997,Nintendo 64,7.5,Racing,N,1999
Suikoden II,/games/suikoden-ii/ps-10547,PlayStation,9,RPG,Y,1999
Nations: WWII Fighter Command,/games/nations-wwii-fighter-command/pc-9962,PC,6.8,Simulation,N,1999
Tail Concerto,/games/tail-concerto-141885/ps-3754,PlayStation,7.2,Platformer,N,1999
Psychic Force 2012,/games/psychic-force-2/dc-10993,Dreamcast,6.9,Fighting,N,1999
WWF Attitude,/games/wwf-attitude/dc-12559,Dreamcast,8,Wrestling,N,1999
Tasmanian Devil: Munching Madness,/games/tasmanian-devil-munching-madness/gbc-12134,Game Boy Color,7,Action,N,1999
Langrisser Millenium,/games/langrisser-millenium/dc-13164,Dreamcast,5.5,Strategy,N,1999
Rippin' Riders Snowboarding,/games/cool-riders/dc-11005,Dreamcast,7.3,Sports,N,1999
FIFA 2000 Major League Soccer,/games/fifa-2000-major-league-soccer/pc-11691,PC,8.8,Sports,Y,1999
Sid Meier's Alien Crossfire,/games/sid-meiers-alien-crossfire/pc-13414,PC,8.7,Strategy,Y,1999
Pocket Bomberman,/games/pocket-bomberman/gbc-5494,Game Boy Color,7,Action,N,1999
The King of Fighters: Dream Match 1999,/games/neogeo-online-collection-vol-7-the-king-of-fighters-nests-version/dc-11947,Dreamcast,8.4,Fighting,N,1999
Earthworm Jim 3D,/games/earthworm-jim-3d/n64-1970,Nintendo 64,7.3,Platformer,N,1999
R-Type DX,/games/r-type-dx/gbc-12101,Game Boy Color,8,Action,N,1999
Armored Fist 3,/games/armored-fist-3/pc-11688,PC,6.9,Simulation,N,1999
Trickstyle,/games/trickstyle-810604/pc-11656,PC,8.5,Racing,N,1999
A Collection of Intellivision Classic Games,/games/a-collection-of-intellivision-classic-games/ps-12124,PlayStation,4,Action,N,1999
Poker Night with David Sklansky,/games/poker-night-with-david-sklansky/pc-13326,PC,6.4,Puzzle,N,1999
Ms. Pac-Man,/games/ms-pac-man/gbc-12935,Game Boy Color,9,Action,Y,1999
Revenant,/games/revenant-139566/pc-10364,PC,8.3,Action,N,1999
Madden NFL 2000,/games/madden-nfl-2000/gbc-12083,Game Boy Color,7,Sports,N,1999
Paperboy (2000),/games/paperboy-2000/n64-572,Nintendo 64,8,Action,N,1999
Ballistic,/games/ballistic/gbc-12579,Game Boy Color,7,Puzzle,N,1999
NHL Championship 2000,/games/nhl-championship-2000/ps-11676,PlayStation,9.1,Sports,Y,1999
Rising Zan: The Samurai Gunman,/games/rising-zan-the-samurai-gunman/ps-11472,PlayStation,8.5,Fighting,N,1999
Space Invaders,/games/space-invaders/ps-11496,PlayStation,7.9,Action,N,1999
Spy Hunter / Moon Patrol,/games/spy-hunter-moon-patrol/gbc-13296,Game Boy Color,6,Action,N,1999
Extreme Wintersports,/games/extreme-wintersports/pc-13316,PC,3.8,Sports,N,1999
Logical,/games/logical/gbc-10769,Game Boy Color,5,Sports,N,1999
Knockout Kings 2000,/games/knockout-kings-2000/n64-11588,Nintendo 64,6.7,Sports,N,1999
South Park,/games/south-park/ps-11537,PlayStation,2,Action,N,1999
Tom and Jerry,/games/tom-and-jerry/gbc-12194,Game Boy Color,4,Platformer,N,1999
WinBack: Covert Operations,/games/winback-covert-operations/n64-3937,Nintendo 64,8,Action,N,1999
Tony Hawk's Pro Skater,/games/tony-hawks-pro-skater/ps-11132,PlayStation,9.4,Sports,Y,1999
Hole in One Golf,/games/hole-in-one-golf-167826/gbc-11892,Game Boy Color,3,Sports,N,1999
Pokemon Yellow: Special Pikachu Edition,/games/pokemon-yellow-special-pikachu-edition/gb-12045,Game Boy,10,RPG,N,1999
Flight Unlimited III,/games/flight-unlimited-iii/pc-10979,PC,9,Simulation,Y,1999
AMA Superbike,/games/ama-superbike/pc-13202,PC,4.5,Racing,N,1999
NBA 2K,/games/nba-2k/dc-9970,Dreamcast,9.2,Sports,N,1999
RollerCoaster Tycoon: Corkscrew Follies,/games/roller-coaster-tycoon-deluxe-jewel-case-edition/pc-13462,PC,7,Strategy,N,1999
Turok: Rage Wars,/games/turok-rage-wars/n64-10823,Nintendo 64,8.9,Action,N,1999
Resident Evil 2 [1998],/games/resident-evil-2/n64-10798,Nintendo 64,9.1,"Action, Adventure",Y,1999
WWF Wrestlemania 2000,/games/wwf-wrestlemania-2000/n64-1962,Nintendo 64,8.9,Wrestling,Y,1999
Shadow Company: Left for Dead,/games/shadow-company-left-for-dead-139869/pc-10194,PC,7.3,Strategy,N,1999
Toy Commander,/games/toy-commander-140593/dc-11900,Dreamcast,8.9,Simulation,N,1999
Pong: The Next Level,/games/pong-the-next-level/ps-11431,PlayStation,9,Action,Y,1999
Tanktics,/games/tanktics/pc-11666,PC,3.5,Strategy,N,1999
Nightlong: Union City Conspiracy,/games/nightlong-union-city-conspiracy/pc-10449,PC,6.8,Adventure,N,1999
Grandia,/games/grandia/ps-12007,PlayStation,9,RPG,Y,1999
007: Tomorrow Never Dies,/games/007-tomorrow-never-dies/ps-2310,PlayStation,5,Action,N,1999
SuperCross Circuit,/games/supercross-circuit/ps-13229,PlayStation,5.8,Racing,N,1999
Sim Theme Park,/games/sim-theme-park/pc-12060,PC,8.4,Strategy,N,1999
Rayman 2: The Great Escape,/games/rayman-2-revolution/pc-10732,PC,9.2,Platformer,Y,1999
The X-Files: The Game,/games/the-x-files-the-game/ps-12716,PlayStation,5,Adventure,N,1999
NFL Blitz 2000,/games/nfl-blitz-2000/pc-13473,PC,8,"Sports, Action",N,1999
Rayman 2: The Great Escape,/games/rayman-2-revolution/n64-5489,Nintendo 64,9,Platformer,Y,1999
Rocket: Robot on Wheels,/games/rocket-robot-on-wheels/n64-11736,Nintendo 64,9,Platformer,Y,1999
SEGA Rally 2: Sega Rally Championship,/games/sega-rally-2-sega-rally-championship/dc-9972,Dreamcast,9,Racing,N,1999
Tom Clancy's Rainbow Six,/games/tom-clancys-rainbow-six/n64-10587,Nintendo 64,8.5,Shooter,N,1999
NBA Basketball 2000,/games/nba-basketball-2000/ps-11678,PlayStation,7.2,Sports,N,1999
Game & Watch Gallery 2,/games/game-watch-gallery-2/gbc-10563,Game Boy Color,8,Action,N,1999
Delta Force 2,/games/delta-force-2/pc-11686,PC,7.5,Shooter,N,1999
NCAA Final Four 2000,/games/ncaa-final-four-2000/ps-13366,PlayStation,7.9,Sports,N,1999
Trick N' Snowboarder,/games/trick-n-snowboarder/ps-11670,PlayStation,6.5,Sports,N,1999
Ballistic,/games/ballistic/ps-12540,PlayStation,8,Puzzle,N,1999
Knockout Kings 2000,/games/knockout-kings-2000/ps-11602,PlayStation,8.5,Sports,Y,1999
Space Invaders,/games/space-invaders/gbc-12328,Game Boy Color,7,Action,N,1999
FIFA 2000 Major League Soccer,/games/fifa-2000-major-league-soccer/ps-11607,PlayStation,9.1,Sports,Y,1999
Dynamite Cop,/games/dynamite-cop/dc-11897,Dreamcast,4.1,Action,N,1999
Speed Devils,/games/speed-devils/dc-11902,Dreamcast,7.9,Racing,N,1999
NASCAR 2000,/games/nascar-2000/ps-11603,PlayStation,7,Racing,N,1999
Crash Team Racing,/games/crash-team-racing/ps-11595,PlayStation,8.5,"Racing, Action",Y,1999
Warpath: Jurassic Park,/games/warpath-jurassic-park/ps-11493,PlayStation,5.5,Fighting,N,1999
Medal of Honor [1999],/games/medal-of-honor-1999/ps-11925,PlayStation,9.3,Action,Y,1999
Spyro 2: Ripto's Rage,/games/spyro-2-riptos-rage/ps-11598,PlayStation,8.8,Platformer,N,1999
Grand Theft Auto II,/games/grand-theft-auto-ii/pc-11648,PC,7.3,Action,N,1999
Jane's USAF [1999],/games/janes-usaf-1999/pc-11527,PC,8.2,Simulation,N,1999
Test Drive Off-Road 3,/games/test-drive-off-road-3/ps-12542,PlayStation,5,Racing,N,1999
Spec Ops II: Green Berets,/games/spec-ops-ii-green-berets/pc-12069,PC,5.2,Action,N,1999
Army Men: Air Attack,/games/army-men-air-attack/ps-11534,PlayStation,8,Action,N,1999
Soul Fighter,/games/soul-fighter-168269/dc-11790,Dreamcast,2.5,Fighting,N,1999
Twisted Metal 4,/games/twisted-metal-4/ps-11680,PlayStation,6,Action,N,1999
Nocturne,/games/nocturne/pc-11644,PC,7.4,Action,N,1999
Test Drive 6,/games/test-drive-6/ps-11889,PlayStation,6.5,Racing,N,1999
Centipede [1999],/games/centipede-1999/dc-12812,Dreamcast,2.9,Shooter,N,1999
South Park: Chef's Luv Shack,/games/south-park-chefs-luv-shack/dc-13159,Dreamcast,4.3,Other,N,1999
The Next Tetris,/games/the-next-tetris/pc-13361,PC,6.5,Puzzle,N,1999
Army Men: Toys in Space,/games/army-men-toys-in-space/pc-13221,PC,4.8,Action,N,1999
Gex 3: Deep Cover Gecko,/games/gex-3-deep-cover-gecko/n64-10575,Nintendo 64,5.8,Platformer,N,1999
Grand Theft Auto II,/games/grand-theft-auto-ii/ps-12390,PlayStation,6.8,Action,N,1999
Metal Gear Solid: VR Missions,/games/metal-gear-solid-vr-missions/ps-11591,PlayStation,7.1,"Action, Adventure",N,1999
NASCAR Racing 3,/games/nascar-racing-3/pc-11160,PC,9.2,Racing,Y,1999
UEFA Striker,/games/uefa-striker/dc-13287,Dreamcast,7.9,Sports,N,1999
Plus Plum,/games/plus-plum/dc-13323,Dreamcast,5.9,Puzzle,N,1999
Beauty and the Beast: A Board Game Adventure,/games/beauty-and-the-beast-a-board-game-adventure/gbc-12301,Game Boy Color,6,Party,N,1999
Earthworm Jim: Menace 2 the Galaxy,/games/earthworm-jim-menace-2-the-galaxy/gbc-12001,Game Boy Color,6,Action,N,1999
The Chronicles of Jaruu Tenk,/games/the-chronicles-of-jaruu-tenk/pc-13452,PC,6,Virtual Pet,N,1999
Toy Story 2,/games/toy-story-2/gbc-12027,Game Boy Color,5,Platformer,N,1999
NBA Showtime: NBA on NBC,/games/nba-showtime-nba-on-nbc/n64-11969,Nintendo 64,7.1,Sports,N,1999
CyberTiger,/games/cyber-tiger/ps-11601,PlayStation,5.5,Sports,N,1999
NBA Showtime: NBA on NBC,/games/nba-showtime-nba-on-nbc/dc-12037,Dreamcast,8.8,Sports,N,1999
NERF Arena Blast,/games/nerf-arena-blast/pc-12982,PC,8.8,Action,Y,1999
Axis & Allies: Iron Blitz,/games/axis-allies-iron-blitz/pc-12946,PC,7.7,Strategy,N,1999
Slave Zero,/games/slave-zero/pc-3932,PC,8,Action,N,1999
NBA Live 2000,/games/ea-sports-mania-pack-2/n64-11619,Nintendo 64,7.1,Sports,N,1999
Supercross 2000,/games/supercross-2000/ps-11713,PlayStation,4.2,Racing,N,1999
LEGO Racers,/games/lego-racers/n64-1997,Nintendo 64,7.5,Racing,N,1999
Seven Kingdoms II: The Fryhtan Wars,/games/seven-kingdoms-ii-the-fryhtan-wars/pc-9949,PC,8.6,Strategy,N,1999
Cool Boarders 4,/games/cool-boarders-4/ps-13365,PlayStation,4,Sports,N,1999
Slave Zero,/games/slave-zero/dc-11968,Dreamcast,3.2,Action,N,1999
Heroes of Might and Magic III: Armageddon's Blade,/games/heroes-of-might-and-magic-iii-armageddons-blade/pc-13406,PC,9,Strategy,Y,1999
Pac-Man World 20th Anniversary,/games/pac-man-world-20th-anniversary/ps-3887,PlayStation,7.8,Platformer,N,1999
Space Griffon,/games/space-griffon/dc-11022,Dreamcast,4,Action,N,1999
South Park: Chef's Luv Shack,/games/south-park-chefs-luv-shack/n64-11792,Nintendo 64,5.3,Trivia,N,1999
Links LS 2000,/games/atari-arcade-collection/pc-12715,PC,8.2,Sports,N,1999
MTV Sports Snowboarding,/games/mtv-sports-snowboarding/ps-13432,PlayStation,6.8,Sports,N,1999
